Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(357.93, 356.33, 358.24)","(359.89, 7.98, 356.77)","(355.04, 297.70, 3.34)","(71.15, 230.35, 250.36)","(70.69, 80.08, 11.67)","(358.34, 184.43, 75.39)","(7.30, 275.14, 196.35)","(20.26, 249.57, 270.87)","(355.21, 199.25, 266.56)","(358.19, 354.32, 176.24)","(0.94, 352.53, 175.16)","(296.62, 1.23, 170.91)","(359.40, 359.12, 183.06)","(0.96, 0.04, 182.33)","(297.15, 353.21, 186.12)","(14.32, 267.33, 86.63)","(12.23, 315.02, 98.22)","(350.61, 49.78, 101.36)","(13.80, 260.08, 84.86)","(13.11, 308.23, 96.73)","(3.97, 355.42, 104.17)","(13.45, 256.45, 84.00)","(9.52, 331.02, 101.26)","(352.21, 42.17, 102.51)","(13.98, 262.27, 85.39)","(13.02, 308.93, 96.89)","(3.19, 358.48, 104.36)","(22.50, 77.60, 289.05)","(75.03, 122.32, 345.69)","(77.46, 156.65, 73.20)","(357.28, 100.91, 275.23)","(5.55, 3.06, 271.97)","(1.17, 264.82, 264.22)","(356.93, 104.65, 275.04)","(5.25, 10.58, 272.68)","(2.27, 276.02, 264.56)","(354.98, 131.76, 273.09)","(0.90, 64.74, 275.83)","(5.72, 357.55, 271.44)","(357.45, 98.99, 275.32)","(5.67, 359.19, 271.59)","(0.58, 259.08, 264.13)","(29.26, 172.53, 299.23)","(16.57, 132.46, 246.07)","(348.30, 134.74, 180.33)",
