Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(348.46, 356.66, 359.61)","(318.33, 358.22, 0.87)","(321.05, 359.45, 2.56)","(75.29, 115.52, 136.49)","(36.12, 96.83, 40.92)","(14.34, 153.34, 61.49)","(65.58, 223.13, 214.41)","(46.81, 231.65, 273.99)","(12.65, 193.56, 275.77)","(0.93, 347.39, 172.69)","(5.49, 351.35, 174.97)","(297.62, 1.38, 172.77)","(359.88, 3.65, 186.83)","(3.91, 5.37, 185.18)","(297.56, 351.30, 187.02)","(28.76, 191.82, 76.22)","(30.46, 236.19, 99.00)","(18.29, 276.40, 116.27)","(29.63, 196.24, 78.37)","(28.91, 245.13, 103.44)","(12.74, 287.31, 119.20)","(29.70, 196.67, 78.59)","(28.73, 245.97, 103.84)","(12.18, 288.32, 119.43)","(31.47, 212.40, 86.63)","(19.33, 274.12, 115.55)","(351.07, 323.61, 120.47)","(35.92, 167.97, 43.44)","(36.02, 170.61, 35.04)","(35.57, 172.42, 39.76)","(7.54, 111.21, 258.31)","(349.77, 31.91, 260.56)","(349.21, 309.29, 278.78)","(7.72, 112.09, 258.43)","(350.07, 33.66, 260.26)","(348.82, 311.96, 278.28)","(10.73, 128.89, 261.14)","(357.07, 66.86, 256.43)","(346.57, 3.74, 266.46)","(8.48, 115.93, 258.97)","(351.46, 41.40, 259.01)","(347.37, 323.76, 275.83)","(44.13, 168.33, 298.65)","(31.44, 132.45, 248.60)","(9.13, 133.41, 196.80)",
