Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(7.46, 38.96, 359.34)","(352.73, 10.44, 359.58)","(359.95, 8.94, 355.46)","(61.80, 337.35, 344.63)","(56.62, 6.28, 3.20)","(17.06, 13.50, 346.28)","(8.24, 279.79, 135.56)","(24.74, 278.30, 226.71)","(10.45, 276.20, 245.46)","(2.80, 9.02, 174.22)","(359.97, 8.40, 174.54)","(299.80, 21.17, 160.37)","(0.08, 39.43, 191.30)","(5.55, 37.27, 189.83)","(306.23, 28.85, 180.79)","(29.15, 10.14, 344.95)","(41.13, 5.87, 342.48)","(52.87, 359.68, 337.93)","(25.52, 11.21, 345.45)","(33.94, 8.58, 344.13)","(42.30, 5.37, 342.14)","(12.24, 14.70, 346.58)","(34.01, 8.56, 344.13)","(55.25, 357.98, 336.55)","(12.27, 14.69, 346.58)","(31.63, 9.36, 344.55)","(50.64, 1.10, 339.05)","(33.11, 351.92, 312.60)","(35.07, 351.73, 302.31)","(36.44, 352.15, 305.93)","(337.98, 200.49, 254.79)","(342.60, 113.39, 290.37)","(16.32, 38.65, 291.23)","(340.80, 210.34, 251.31)","(336.93, 133.04, 283.50)","(4.48, 65.52, 296.19)","(341.28, 211.80, 250.84)","(336.27, 136.17, 282.25)","(2.52, 69.48, 296.43)","(341.92, 213.73, 250.23)","(335.51, 140.32, 280.56)","(359.93, 74.67, 296.54)","(26.38, 239.63, 268.79)","(4.58, 217.47, 235.66)","(343.34, 223.46, 183.49)",
