Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,LeftShoulder,RightUpperArm,RightForeArm,RightHand,RightShoulder,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.03563, 0.03571, -0.01839, 0.99602)","(0.11423, -0.04933, -0.06910, 0.98725)","(-0.22597, 0.02217, -0.00016, 0.97388)","(-0.06441, 0.65840, -0.10316, 0.73843)","(0.29919, -0.80738, 0.10528, -0.49153)","(0.49474, -0.72028, -0.45395, -0.15418)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14711, -0.63496, -0.40195, 0.63728)","(-0.27385, -0.82711, -0.28930, 0.38908)","(-0.35996, -0.71025, -0.48906, 0.34657)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02622, 0.19489, -0.02718, 0.97748)","(-0.03617, 0.34073, -0.03239, 0.93609)","(-0.01195, 0.17494, -0.02156, 0.98167)","(-0.00964, 0.16461, 0.01693, 0.98358)","(-0.03349, 0.22775, 0.03026, 0.97002)","(0.00777, -0.17408, -0.01571, 0.98198)",
"(0.03569, 0.03551, -0.01838, 0.99603)","(0.11421, -0.04948, -0.06902, 0.98725)","(-0.22473, 0.02293, -0.00022, 0.97415)","(-0.06417, 0.65850, -0.10334, 0.73834)","(0.29910, -0.80747, 0.10521, -0.49145)","(0.49472, -0.72026, -0.45408, -0.15392)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14762, -0.63508, -0.40179, 0.63714)","(-0.27388, -0.82713, -0.28948, 0.38889)","(-0.36009, -0.71027, -0.48888, 0.34665)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02611, 0.19452, -0.02697, 0.97757)","(-0.03614, 0.34078, -0.03227, 0.93608)","(-0.01194, 0.17498, -0.02156, 0.98167)","(-0.00969, 0.16493, 0.01705, 0.98352)","(-0.03340, 0.22791, 0.03033, 0.96999)","(0.00776, -0.17412, -0.01571, 0.98197)",
"(0.03578, 0.03524, -0.01831, 0.99604)","(0.11419, -0.04960, -0.06929, 0.98723)","(-0.22351, 0.02232, -0.00163, 0.97445)","(-0.06457, 0.65853, -0.10323, 0.73829)","(0.29889, -0.80778, 0.10531, -0.49106)","(0.49436, -0.72060, -0.45401, -0.15370)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14735, -0.63507, -0.40229, 0.63690)","(-0.27379, -0.82714, -0.28941, 0.38899)","(-0.36016, -0.71028, -0.48881, 0.34664)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02614, 0.19476, -0.02667, 0.97752)","(-0.03626, 0.34091, -0.03217, 0.93603)","(-0.01193, 0.17504, -0.02159, 0.98166)","(-0.00960, 0.16447, 0.01711, 0.98360)","(-0.03325, 0.22776, 0.03038, 0.97003)","(0.00774, -0.17413, -0.01570, 0.98197)",
"(0.03582, 0.03521, -0.01824, 0.99604)","(0.11417, -0.04957, -0.06938, 0.98722)","(-0.22302, 0.02345, -0.00053, 0.97453)","(-0.06463, 0.65857, -0.10334, 0.73823)","(0.29887, -0.80789, 0.10552, -0.49084)","(0.49417, -0.72079, -0.45396, -0.15358)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14722, -0.63522, -0.40236, 0.63673)","(-0.27383, -0.82712, -0.28941, 0.38899)","(-0.36030, -0.71029, -0.48855, 0.34686)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02617, 0.19500, -0.02672, 0.97747)","(-0.03633, 0.34098, -0.03214, 0.93600)","(-0.01192, 0.17507, -0.02159, 0.98165)","(-0.00940, 0.16420, 0.01711, 0.98365)","(-0.03319, 0.22761, 0.03034, 0.97007)","(0.00775, -0.17414, -0.01569, 0.98197)",
"(0.03604, 0.03538, -0.01811, 0.99603)","(0.11425, -0.04944, -0.06933, 0.98722)","(-0.22563, 0.02044, -0.00021, 0.97400)","(-0.06404, 0.65871, -0.10389, 0.73809)","(0.29906, -0.80788, 0.10587, -0.49066)","(0.49398, -0.72102, -0.45385, -0.15345)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14740, -0.63545, -0.40242, 0.63642)","(-0.27395, -0.82703, -0.28940, 0.38910)","(-0.36039, -0.71020, -0.48848, 0.34702)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02607, 0.19504, -0.02684, 0.97747)","(-0.03622, 0.34117, -0.03211, 0.93594)","(-0.01191, 0.17511, -0.02160, 0.98164)","(-0.00918, 0.16431, 0.01710, 0.98363)","(-0.03297, 0.22763, 0.03022, 0.97007)","(0.00776, -0.17418, -0.01569, 0.98196)",
"(0.03634, 0.03591, -0.01814, 0.99599)","(0.11422, -0.04902, -0.06911, 0.98726)","(-0.22504, 0.02231, -0.00112, 0.97409)","(-0.06468, 0.65889, -0.10326, 0.73795)","(0.29885, -0.80814, 0.10547, -0.49046)","(0.49405, -0.72095, -0.45385, -0.15351)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14733, -0.63542, -0.40264, 0.63633)","(-0.27383, -0.82708, -0.28922, 0.38922)","(-0.36024, -0.71004, -0.48844, 0.34758)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02588, 0.19514, -0.02678, 0.97745)","(-0.03619, 0.34157, -0.03203, 0.93580)","(-0.01190, 0.17517, -0.02159, 0.98163)","(-0.00902, 0.16534, 0.01696, 0.98346)","(-0.03297, 0.22836, 0.03016, 0.96990)","(0.00774, -0.17432, -0.01574, 0.98194)",
"(0.03650, 0.03617, -0.01817, 0.99598)","(0.11412, -0.04872, -0.06896, 0.98730)","(-0.22388, 0.02454, 0.00017, 0.97431)","(-0.06542, 0.65895, -0.10255, 0.73793)","(0.29936, -0.80799, 0.10459, -0.49057)","(0.49421, -0.72077, -0.45396, -0.15353)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14740, -0.63547, -0.40207, 0.63662)","(-0.27356, -0.82719, -0.28901, 0.38933)","(-0.36001, -0.71004, -0.48844, 0.34782)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02603, 0.19526, -0.02763, 0.97740)","(-0.03650, 0.34210, -0.03202, 0.93559)","(-0.01189, 0.17521, -0.02161, 0.98162)","(-0.00933, 0.16559, 0.01714, 0.98341)","(-0.03319, 0.22856, 0.03036, 0.96984)","(0.00774, -0.17437, -0.01575, 0.98193)",
"(0.03663, 0.03634, -0.01817, 0.99597)","(0.11418, -0.04856, -0.06878, 0.98731)","(-0.22670, 0.02094, 0.00261, 0.97374)","(-0.06540, 0.65888, -0.10231, 0.73804)","(0.29938, -0.80774, 0.10501, -0.49088)","(0.49455, -0.72049, -0.45403, -0.15355)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14812, -0.63501, -0.40121, 0.63747)","(-0.27331, -0.82730, -0.28867, 0.38952)","(-0.35965, -0.71014, -0.48848, 0.34793)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02612, 0.19579, -0.02755, 0.97729)","(-0.03643, 0.34243, -0.03200, 0.93547)","(-0.01188, 0.17526, -0.02162, 0.98162)","(-0.00939, 0.16539, 0.01719, 0.98344)","(-0.03314, 0.22850, 0.03038, 0.96986)","(0.00773, -0.17440, -0.01575, 0.98192)",
"(0.03672, 0.03641, -0.01812, 0.99596)","(0.11438, -0.04852, -0.06871, 0.98730)","(-0.22685, 0.02015, 0.00235, 0.97372)","(-0.06525, 0.65889, -0.10225, 0.73805)","(0.29930, -0.80775, 0.10489, -0.49094)","(0.49501, -0.72013, -0.45404, -0.15370)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14830, -0.63489, -0.40139, 0.63743)","(-0.27324, -0.82716, -0.28881, 0.38977)","(-0.35953, -0.71004, -0.48854, 0.34816)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02592, 0.19558, -0.02758, 0.97734)","(-0.03608, 0.34253, -0.03195, 0.93545)","(-0.01187, 0.17529, -0.02162, 0.98161)","(-0.00920, 0.16573, 0.01710, 0.98339)","(-0.03304, 0.22881, 0.03031, 0.96979)","(0.00772, -0.17442, -0.01574, 0.98192)",
"(0.03707, 0.03643, -0.01817, 0.99595)","(0.11427, -0.04824, -0.06865, 0.98733)","(-0.22572, 0.01987, 0.00343, 0.97398)","(-0.06503, 0.65900, -0.10166, 0.73805)","(0.29902, -0.80777, 0.10416, -0.49123)","(0.49511, -0.71961, -0.45477, -0.15367)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14792, -0.63512, -0.40143, 0.63727)","(-0.27280, -0.82723, -0.28877, 0.38995)","(-0.35971, -0.70971, -0.48859, 0.34858)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02587, 0.19538, -0.02745, 0.97739)","(-0.03621, 0.34282, -0.03187, 0.93534)","(-0.01186, 0.17536, -0.02162, 0.98160)","(-0.00942, 0.16630, 0.01707, 0.98329)","(-0.03320, 0.22930, 0.03050, 0.96966)","(0.00770, -0.17447, -0.01575, 0.98191)",
"(0.03727, 0.03643, -0.01817, 0.99594)","(0.11421, -0.04824, -0.06869, 0.98733)","(-0.22228, 0.02365, 0.00205, 0.97469)","(-0.06531, 0.65903, -0.10148, 0.73802)","(0.29904, -0.80772, 0.10417, -0.49130)","(0.49514, -0.71957, -0.45474, -0.15380)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14817, -0.63514, -0.40142, 0.63719)","(-0.27302, -0.82715, -0.28900, 0.38981)","(-0.35973, -0.70963, -0.48876, 0.34848)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02596, 0.19573, -0.02735, 0.97732)","(-0.03637, 0.34306, -0.03186, 0.93525)","(-0.01186, 0.17539, -0.02163, 0.98159)","(-0.00953, 0.16601, 0.01716, 0.98334)","(-0.03323, 0.22916, 0.03054, 0.96969)","(0.00769, -0.17451, -0.01576, 0.98190)",
