Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,LeftShoulder,RightUpperArm,RightForeArm,RightHand,RightShoulder,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(-0.05672, -0.03436, -0.00548, 0.99525)","(0.01557, 0.01906, -0.04652, 0.99608)","(-0.30395, 0.01541, -0.00438, 0.95255)","(-0.02445, 0.59992, 0.09544, 0.79015)","(0.45535, -0.84467, 0.08380, -0.25778)","(0.52509, -0.77657, -0.29174, -0.17308)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24619, -0.55790, -0.45985, 0.63970)","(-0.22888, -0.81962, -0.34213, 0.39106)","(-0.24449, -0.80857, -0.51797, 0.11058)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00856, 0.07752, -0.01678, 0.99427)","(-0.01034, 0.13578, -0.02136, 0.98789)","(-0.02130, 0.05120, -0.06147, 0.99402)","(-0.00572, 0.06724, 0.01316, 0.99510)","(-0.00099, 0.11993, 0.01618, 0.99009)","(-0.01478, -0.03860, -0.02565, 0.99628)",
"(-0.05646, -0.03427, -0.00553, 0.99526)","(0.01568, 0.01906, -0.04658, 0.99608)","(-0.30599, 0.01737, -0.00079, 0.95188)","(-0.02453, 0.59994, 0.09560, 0.79012)","(0.45527, -0.84476, 0.08322, -0.25782)","(0.52475, -0.77658, -0.29219, -0.17334)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24685, -0.55783, -0.45935, 0.63987)","(-0.22873, -0.81970, -0.34224, 0.39089)","(-0.24461, -0.80843, -0.51817, 0.11039)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00851, 0.07753, -0.01680, 0.99427)","(-0.01036, 0.13601, -0.02137, 0.98785)","(-0.02130, 0.05123, -0.06147, 0.99402)","(-0.00550, 0.06728, 0.01311, 0.99509)","(-0.00094, 0.12006, 0.01622, 0.99007)","(-0.01480, -0.03864, -0.02566, 0.99628)",
"(-0.05621, -0.03414, -0.00559, 0.99528)","(0.01580, 0.01911, -0.04664, 0.99607)","(-0.30550, 0.01668, -0.00263, 0.95204)","(-0.02436, 0.59998, 0.09566, 0.79008)","(0.45511, -0.84483, 0.08287, -0.25798)","(0.52477, -0.77643, -0.29236, -0.17365)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24698, -0.55798, -0.45960, 0.63951)","(-0.22874, -0.81969, -0.34220, 0.39094)","(-0.24467, -0.80835, -0.51829, 0.11022)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00846, 0.07770, -0.01676, 0.99426)","(-0.01045, 0.13617, -0.02139, 0.98783)","(-0.02130, 0.05125, -0.06147, 0.99402)","(-0.00533, 0.06751, 0.01313, 0.99508)","(-0.00091, 0.12015, 0.01628, 0.99006)","(-0.01481, -0.03866, -0.02565, 0.99628)",
"(-0.05576, -0.03396, -0.00560, 0.99531)","(0.01586, 0.01915, -0.04680, 0.99606)","(-0.30455, 0.01772, -0.00273, 0.95233)","(-0.02418, 0.60002, 0.09573, 0.79005)","(0.45486, -0.84491, 0.08291, -0.25816)","(0.52463, -0.77642, -0.29246, -0.17392)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24677, -0.55809, -0.45992, 0.63925)","(-0.22903, -0.81942, -0.34273, 0.39085)","(-0.24491, -0.80824, -0.51835, 0.11026)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00838, 0.07789, -0.01674, 0.99424)","(-0.01050, 0.13642, -0.02140, 0.98779)","(-0.02130, 0.05128, -0.06149, 0.99402)","(-0.00522, 0.06760, 0.01313, 0.99507)","(-0.00092, 0.12014, 0.01628, 0.99006)","(-0.01483, -0.03870, -0.02565, 0.99628)",
"(-0.05533, -0.03366, -0.00557, 0.99535)","(0.01588, 0.01926, -0.04705, 0.99605)","(-0.30696, 0.01991, 0.00094, 0.95151)","(-0.02386, 0.60009, 0.09548, 0.79003)","(0.45442, -0.84512, 0.08309, -0.25818)","(0.52433, -0.77659, -0.29262, -0.17385)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24677, -0.55844, -0.46007, 0.63884)","(-0.22901, -0.81938, -0.34270, 0.39097)","(-0.24530, -0.80809, -0.51834, 0.11052)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00825, 0.07793, -0.01686, 0.99424)","(-0.01041, 0.13644, -0.02138, 0.98779)","(-0.02130, 0.05132, -0.06152, 0.99402)","(-0.00503, 0.06761, 0.01313, 0.99507)","(-0.00084, 0.12021, 0.01629, 0.99005)","(-0.01485, -0.03874, -0.02565, 0.99628)",
"(-0.05500, -0.03335, -0.00557, 0.99538)","(0.01579, 0.01963, -0.04718, 0.99603)","(-0.30566, 0.01906, -0.00124, 0.95195)","(-0.02370, 0.60013, 0.09500, 0.79007)","(0.45397, -0.84548, 0.08318, -0.25779)","(0.52382, -0.77680, -0.29290, -0.17394)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24700, -0.55872, -0.46012, 0.63847)","(-0.22906, -0.81937, -0.34282, 0.39087)","(-0.24550, -0.80795, -0.51849, 0.11039)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00824, 0.07827, -0.01686, 0.99421)","(-0.01031, 0.13683, -0.02134, 0.98774)","(-0.02128, 0.05137, -0.06153, 0.99401)","(-0.00493, 0.06832, 0.01305, 0.99503)","(-0.00094, 0.12052, 0.01633, 0.99002)","(-0.01488, -0.03880, -0.02566, 0.99627)",
"(-0.05475, -0.03312, -0.00560, 0.99540)","(0.01581, 0.01979, -0.04724, 0.99603)","(-0.30471, 0.01891, -0.00274, 0.95225)","(-0.02350, 0.60021, 0.09483, 0.79003)","(0.45410, -0.84558, 0.08279, -0.25735)","(0.52353, -0.77694, -0.29305, -0.17397)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24702, -0.55889, -0.46028, 0.63819)","(-0.22924, -0.81937, -0.34281, 0.39077)","(-0.24555, -0.80793, -0.51851, 0.11028)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00821, 0.07870, -0.01692, 0.99418)","(-0.01012, 0.13727, -0.02129, 0.98768)","(-0.02128, 0.05140, -0.06154, 0.99401)","(-0.00490, 0.06837, 0.01305, 0.99502)","(-0.00095, 0.12064, 0.01624, 0.99000)","(-0.01490, -0.03885, -0.02566, 0.99627)",
"(-0.05450, -0.03298, -0.00555, 0.99542)","(0.01575, 0.01997, -0.04728, 0.99602)","(-0.30769, 0.02083, -0.00200, 0.95126)","(-0.02356, 0.60032, 0.09470, 0.78997)","(0.45419, -0.84554, 0.08316, -0.25720)","(0.52333, -0.77711, -0.29308, -0.17377)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24701, -0.55916, -0.46029, 0.63795)","(-0.22940, -0.81942, -0.34240, 0.39093)","(-0.24547, -0.80815, -0.51823, 0.11022)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00804, 0.07875, -0.01703, 0.99417)","(-0.00990, 0.13746, -0.02128, 0.98766)","(-0.02128, 0.05143, -0.06156, 0.99401)","(-0.00481, 0.06851, 0.01295, 0.99502)","(-0.00084, 0.12067, 0.01612, 0.99000)","(-0.01492, -0.03889, -0.02566, 0.99627)",
"(-0.05434, -0.03292, -0.00557, 0.99543)","(0.01565, 0.02017, -0.04725, 0.99602)","(-0.30796, 0.01836, -0.00251, 0.95122)","(-0.02384, 0.60051, 0.09477, 0.78980)","(0.45435, -0.84550, 0.08335, -0.25696)","(0.52314, -0.77730, -0.29322, -0.17326)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24690, -0.55936, -0.46009, 0.63796)","(-0.22959, -0.81941, -0.34222, 0.39100)","(-0.24543, -0.80829, -0.51794, 0.11064)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00794, 0.07876, -0.01702, 0.99417)","(-0.00968, 0.13762, -0.02126, 0.98764)","(-0.02128, 0.05147, -0.06157, 0.99401)","(-0.00460, 0.06881, 0.01286, 0.99500)","(-0.00070, 0.12067, 0.01608, 0.99000)","(-0.01494, -0.03893, -0.02567, 0.99627)",
"(-0.05394, -0.03287, -0.00566, 0.99545)","(0.01547, 0.02044, -0.04728, 0.99602)","(-0.30747, 0.02014, -0.00230, 0.95134)","(-0.02339, 0.60090, 0.09431, 0.78957)","(0.45461, -0.84554, 0.08325, -0.25642)","(0.52327, -0.77736, -0.29296, -0.17301)","(0.00000, 0.02139, 0.00000, 0.99977)","(0.24658, -0.55977, -0.45977, 0.63796)","(-0.22995, -0.81940, -0.34153, 0.39142)","(-0.24532, -0.80871, -0.51723, 0.11111)","(0.00000, 0.02139, 0.00000, 0.99977)","(-0.00773, 0.07896, -0.01706, 0.99416)","(-0.00958, 0.13793, -0.02122, 0.98760)","(-0.02126, 0.05152, -0.06161, 0.99400)","(-0.00439, 0.06905, 0.01293, 0.99498)","(-0.00070, 0.12089, 0.01609, 0.98997)","(-0.01497, -0.03900, -0.02568, 0.99626)",
