Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,LeftShoulder,RightUpperArm,RightForeArm,RightHand,RightShoulder,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.04624, 0.06958, -0.01298, 0.99388)","(0.01786, -0.00871, -0.07541, 0.99441)","(-0.32370, 0.04528, -0.02395, 0.94477)","(-0.09198, 0.64746, -0.27665, 0.69929)","(-0.27505, 0.75620, -0.28681, 0.51035)","(0.55438, -0.76661, -0.22114, -0.22327)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.05044, -0.64880, -0.29491, 0.69477)","(-0.37246, -0.84501, -0.12168, 0.35597)","(-0.43111, -0.73187, -0.44543, 0.27132)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01467, 0.05507, -0.03144, 0.99534)","(-0.01018, 0.11249, -0.05084, 0.98974)","(0.00253, 0.10565, -0.03131, 0.99135)","(0.00298, 0.06239, 0.01942, 0.99532)","(-0.01933, 0.01866, 0.02407, 0.99682)","(0.00966, -0.00656, -0.03111, 0.99692)",
"(0.05185, 0.06961, -0.01327, 0.99359)","(0.02377, -0.00918, -0.07535, 0.99429)","(-0.32492, 0.05466, -0.02048, 0.94394)","(-0.08842, 0.64773, -0.27600, 0.69976)","(-0.27261, 0.75636, -0.28562, 0.51212)","(0.55420, -0.76579, -0.22208, -0.22559)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.05353, -0.64982, -0.29271, 0.69451)","(-0.36884, -0.84503, -0.12323, 0.35914)","(-0.43040, -0.73028, -0.44693, 0.27422)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01512, 0.05560, -0.03137, 0.99531)","(-0.01150, 0.11349, -0.05116, 0.98959)","(0.00289, 0.10557, -0.03133, 0.99136)","(0.00268, 0.06245, 0.01941, 0.99532)","(-0.02049, 0.01721, 0.02442, 0.99681)","(0.01016, -0.00653, -0.03103, 0.99691)",
"(0.05791, 0.06952, -0.01374, 0.99326)","(0.02957, -0.00945, -0.07525, 0.99414)","(-0.32205, 0.05456, -0.02002, 0.94494)","(-0.08489, 0.64801, -0.27539, 0.70018)","(-0.27024, 0.75678, -0.28407, 0.51366)","(0.55364, -0.76517, -0.22353, -0.22760)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.05662, -0.65125, -0.28994, 0.69409)","(-0.36522, -0.84510, -0.12408, 0.36238)","(-0.42981, -0.72894, -0.44808, 0.27679)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01548, 0.05627, -0.03118, 0.99527)","(-0.01293, 0.11467, -0.05143, 0.98942)","(0.00311, 0.10551, -0.03140, 0.99136)","(0.00224, 0.06256, 0.01934, 0.99531)","(-0.02199, 0.01614, 0.02484, 0.99679)","(0.01061, -0.00655, -0.03096, 0.99691)",
"(0.06777, 0.07015, -0.01492, 0.99257)","(0.04045, -0.00954, -0.07498, 0.99377)","(-0.31844, 0.05467, -0.02104, 0.94613)","(-0.08068, 0.64844, -0.27374, 0.70093)","(-0.26759, 0.75751, -0.28075, 0.51583)","(0.55310, -0.76453, -0.22487, -0.22972)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.06025, -0.65323, -0.28688, 0.69318)","(-0.36121, -0.84489, -0.12570, 0.36630)","(-0.42874, -0.72724, -0.44934, 0.28082)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01641, 0.05985, -0.03003, 0.99508)","(-0.01483, 0.11764, -0.05192, 0.98902)","(0.00337, 0.10552, -0.03144, 0.99136)","(0.00069, 0.06149, 0.01900, 0.99539)","(-0.02406, 0.01438, 0.02573, 0.99674)","(0.01139, -0.00658, -0.03088, 0.99691)",
"(0.07449, 0.07110, -0.01570, 0.99201)","(0.04719, -0.00980, -0.07509, 0.99347)","(-0.32498, 0.05594, -0.02152, 0.94382)","(-0.07749, 0.64890, -0.27211, 0.70151)","(-0.26589, 0.75781, -0.27844, 0.51758)","(0.55314, -0.76383, -0.22555, -0.23126)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.06192, -0.65447, -0.28555, 0.69242)","(-0.35795, -0.84445, -0.12803, 0.36969)","(-0.42790, -0.72577, -0.45002, 0.28477)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01667, 0.06168, -0.02948, 0.99498)","(-0.01623, 0.11963, -0.05245, 0.98873)","(0.00368, 0.10543, -0.03141, 0.99137)","(0.00004, 0.06176, 0.01870, 0.99538)","(-0.02519, 0.01398, 0.02588, 0.99672)","(0.01198, -0.00656, -0.03079, 0.99690)",
"(0.08142, 0.07182, -0.01639, 0.99140)","(0.05526, -0.01003, -0.07500, 0.99305)","(-0.32651, 0.05064, -0.02518, 0.94350)","(-0.07385, 0.64935, -0.27102, 0.70190)","(-0.26391, 0.75797, -0.27612, 0.51963)","(0.55320, -0.76276, -0.22645, -0.23375)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.06320, -0.65574, -0.28406, 0.69170)","(-0.35387, -0.84399, -0.12948, 0.37414)","(-0.42718, -0.72445, -0.45071, 0.28809)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.01769, 0.12123, -0.05285, 0.98849)","(0.00417, 0.10517, -0.03138, 0.99140)","(-0.00076, 0.06188, 0.01857, 0.99537)","(-0.02675, 0.01358, 0.02623, 0.99667)","(0.01258, -0.00654, -0.03074, 0.99690)",
"(0.08791, 0.07212, -0.01703, 0.99081)","(0.06272, -0.01057, -0.07477, 0.99262)","(-0.32326, 0.05123, -0.02441, 0.94461)","(-0.07057, 0.64951, -0.27006, 0.70247)","(-0.26134, 0.75845, -0.27379, 0.52150)","(0.55284, -0.76165, -0.22675, -0.23789)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.06479, -0.65691, -0.28249, 0.69109)","(-0.34905, -0.84382, -0.12973, 0.37893)","(-0.42591, -0.72346, -0.45247, 0.28967)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.01893, 0.12338, -0.05329, 0.98818)","(0.00449, 0.10503, -0.03142, 0.99141)","(-0.00191, 0.06178, 0.01828, 0.99538)","(-0.02869, 0.01308, 0.02671, 0.99661)","(0.01308, -0.00658, -0.03076, 0.99689)",
"(0.09473, 0.07281, -0.01778, 0.99012)","(0.07014, -0.01163, -0.07435, 0.99214)","(-0.31954, 0.05650, -0.02382, 0.94559)","(-0.06652, 0.64997, -0.26911, 0.70280)","(-0.25897, 0.75911, -0.27099, 0.52323)","(0.55210, -0.76086, -0.22612, -0.24269)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.06662, -0.65846, -0.28013, 0.69039)","(-0.34400, -0.84358, -0.13105, 0.38360)","(-0.42348, -0.72261, -0.45538, 0.29079)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.02013, 0.12551, -0.05356, 0.98787)","(0.00471, 0.10496, -0.03158, 0.99141)","(-0.00335, 0.06115, 0.01792, 0.99543)","(-0.03030, 0.01233, 0.02749, 0.99655)","(0.01355, -0.00660, -0.03081, 0.99688)",
"(0.10516, 0.07389, -0.01919, 0.98896)","(0.07967, -0.01261, -0.07321, 0.99150)","(-0.32232, 0.05281, -0.02326, 0.94487)","(-0.06076, 0.65137, -0.26683, 0.70290)","(-0.25566, 0.75983, -0.26665, 0.52610)","(0.55131, -0.76015, -0.22554, -0.24717)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.07230, -0.66296, -0.27253, 0.68854)","(-0.33347, -0.84391, -0.13229, 0.39165)","(-0.42146, -0.71940, -0.45669, 0.29944)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.02142, 0.12776, -0.05396, 0.98753)","(0.00502, 0.10493, -0.03183, 0.99140)","(-0.00489, 0.06120, 0.01793, 0.99542)","(-0.03193, 0.01180, 0.02832, 0.99649)","(0.01409, -0.00665, -0.03082, 0.99687)",
"(0.11167, 0.07456, -0.01978, 0.98818)","(0.08705, -0.01335, -0.07276, 0.99090)","(-0.32054, 0.05266, -0.02443, 0.94545)","(-0.05882, 0.65172, -0.26541, 0.70328)","(-0.25436, 0.76016, -0.26515, 0.52702)","(0.55028, -0.75968, -0.22518, -0.25120)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.07456, -0.66511, -0.26920, 0.68753)","(-0.32886, -0.84408, -0.13251, 0.39511)","(-0.42140, -0.71875, -0.45683, 0.30086)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.02249, 0.12968, -0.05404, 0.98725)","(0.00514, 0.10503, -0.03201, 0.99139)","(-0.00611, 0.06113, 0.01773, 0.99542)","(-0.03367, 0.01159, 0.02913, 0.99641)","(0.01451, -0.00670, -0.03079, 0.99687)",
"(0.11873, 0.07494, -0.02056, 0.98731)","(0.09449, -0.01416, -0.07232, 0.99024)","(-0.31755, 0.05450, -0.02359, 0.94638)","(-0.05505, 0.65305, -0.26128, 0.70391)","(-0.25335, 0.76134, -0.25966, 0.52858)","(0.54967, -0.75878, -0.22470, -0.25563)","(0.00000, 0.04395, 0.00000, 0.99903)","(0.07837, -0.66812, -0.26515, 0.68574)","(-0.32163, -0.84336, -0.13602, 0.40135)","(-0.42024, -0.71619, -0.45834, 0.30621)","(0.00000, 0.04395, 0.00000, 0.99903)","(-0.01700, 0.06277, -0.02918, 0.99492)","(-0.02363, 0.13133, -0.05424, 0.98700)","(0.00526, 0.10509, -0.03218, 0.99137)","(-0.00773, 0.06047, 0.01764, 0.99545)","(-0.03547, 0.01087, 0.03010, 0.99633)","(0.01500, -0.00667, -0.03072, 0.99686)",
