Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(31.74, 355.99, 355.08)","(35.00, 2.18, 1.61)","(2.63, 0.22, 1.45)","(74.80, 273.04, 271.41)","(63.76, 76.33, 54.75)","(357.82, 107.62, 89.21)","(46.16, 171.92, 186.22)","(32.32, 228.01, 245.48)","(355.13, 246.84, 247.76)","(12.74, 356.55, 174.08)","(14.83, 357.55, 176.16)","(317.09, 5.06, 175.19)","(11.06, 358.18, 181.71)","(16.93, 1.56, 180.55)","(318.47, 355.62, 180.63)","(0.35, 185.98, 87.70)","(2.32, 264.35, 89.87)","(0.59, 342.75, 92.24)","(359.27, 159.38, 87.79)","(1.29, 211.11, 88.07)","(2.32, 262.89, 89.81)","(359.00, 151.88, 87.91)","(0.74, 196.10, 87.80)","(2.06, 240.35, 88.93)","(359.58, 167.04, 87.71)","(1.76, 226.42, 88.47)","(2.21, 285.87, 90.74)","(22.66, 130.08, 61.72)","(16.41, 151.21, 84.08)","(2.66, 157.42, 120.49)","(338.06, 184.63, 263.86)","(346.10, 114.75, 288.17)","(16.02, 35.29, 286.35)","(336.86, 169.74, 276.14)","(342.98, 138.77, 287.03)","(15.81, 55.38, 288.16)","(340.09, 198.75, 258.80)","(338.83, 146.09, 278.49)","(352.39, 97.13, 291.49)","(337.97, 183.61, 264.24)","(340.68, 135.36, 282.22)","(8.22, 58.39, 291.27)","(74.62, 218.48, 311.63)","(60.90, 157.96, 221.13)","(44.40, 170.58, 188.80)",
