Hips,Spine1,Head,LeftArm,LeftForeArm,LeftHand,RightArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(359.99, 3.60, 0.00)","(4.82, 3.34, 359.41)","(0.89, 2.12, 359.10)","(82.13, 184.12, 271.59)","(82.60, 193.20, 280.63)","(82.68, 182.10, 268.71)","(82.26, 199.29, 106.75)","(82.03, 206.25, 113.94)","(82.58, 196.71, 103.96)","(1.25, 3.59, 179.83)","(3.12, 3.58, 180.63)","(297.29, 8.86, 174.02)","(0.93, 3.54, 180.40)","(3.01, 3.48, 179.77)","(297.48, 358.05, 186.44)","(70.20, 114.31, 202.10)","(52.65, 103.09, 192.12)","(34.67, 98.50, 188.91)","(82.68, 182.10, 268.71)","(82.68, 182.10, 268.71)","(82.68, 182.10, 268.71)","(353.40, 92.55, 187.37)","(285.02, 302.01, 330.54)","(19.47, 270.80, 352.23)","(70.39, 114.54, 202.32)","(53.06, 103.24, 192.24)","(35.28, 98.61, 188.98)","(53.38, 146.17, 204.34)","(44.81, 124.97, 197.44)","(43.42, 108.79, 213.71)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(82.58, 196.71, 103.96)","(348.30, 274.13, 172.65)","(292.90, 75.25, 18.78)","(31.52, 97.08, 8.45)","(46.74, 216.66, 157.08)","(30.67, 245.33, 152.14)","(31.72, 268.45, 117.96)",
"(0.00, 3.59, 0.01)","(7.58, 2.63, 359.52)","(0.95, 2.11, 359.10)","(82.10, 184.09, 271.56)","(82.58, 193.16, 280.59)","(82.63, 181.98, 268.57)","(82.22, 199.19, 106.65)","(82.00, 206.15, 113.84)","(82.67, 196.74, 104.02)","(1.25, 3.58, 179.84)","(3.12, 3.57, 180.64)","(297.30, 8.84, 174.03)","(0.93, 3.53, 180.41)","(3.02, 3.47, 179.78)","(297.48, 358.05, 186.44)","(70.17, 114.42, 202.20)","(52.63, 103.16, 192.19)","(34.65, 98.54, 188.96)","(82.63, 181.98, 268.57)","(82.63, 181.98, 268.57)","(82.63, 181.98, 268.57)","(353.38, 92.56, 187.41)","(285.05, 302.14, 330.43)","(19.49, 270.80, 352.19)","(70.36, 114.65, 202.42)","(53.03, 103.31, 192.31)","(35.26, 98.66, 189.03)","(53.34, 146.21, 204.36)","(44.77, 125.02, 197.48)","(43.39, 108.84, 213.76)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(82.67, 196.74, 104.02)","(348.31, 274.09, 172.74)","(292.86, 75.39, 18.58)","(31.51, 97.00, 8.35)","(46.81, 216.67, 157.13)","(30.72, 245.34, 152.21)","(31.74, 268.47, 118.06)",
"(0.04, 3.58, 0.03)","(9.30, 1.35, 359.36)","(0.94, 2.11, 359.12)","(82.07, 184.01, 271.48)","(82.56, 193.08, 280.52)","(82.69, 181.65, 268.27)","(82.21, 199.13, 106.62)","(82.00, 206.21, 113.93)","(82.67, 196.92, 104.24)","(1.26, 3.57, 179.84)","(3.12, 3.56, 180.64)","(297.28, 8.84, 174.03)","(0.94, 3.52, 180.41)","(3.01, 3.46, 179.79)","(297.48, 358.05, 186.44)","(70.16, 114.20, 201.99)","(52.60, 103.05, 192.08)","(34.61, 98.48, 188.88)","(82.69, 181.65, 268.27)","(82.69, 181.65, 268.27)","(82.69, 181.65, 268.27)","(353.34, 92.55, 187.35)","(285.06, 301.85, 330.71)","(19.53, 270.80, 352.25)","(70.35, 114.43, 202.21)","(53.01, 103.20, 192.19)","(35.23, 98.59, 188.95)","(53.36, 146.09, 204.25)","(44.77, 124.92, 197.38)","(43.37, 108.75, 213.66)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(82.67, 196.92, 104.24)","(348.28, 274.05, 172.74)","(292.89, 75.39, 18.55)","(31.54, 96.96, 8.35)","(46.80, 216.66, 157.17)","(30.70, 245.32, 152.23)","(31.72, 268.44, 118.07)",
"(0.03, 3.56, 0.03)","(9.38, 1.26, 359.39)","(0.92, 2.09, 359.12)","(82.07, 183.95, 271.45)","(82.56, 193.02, 280.49)","(82.61, 182.03, 268.66)","(82.21, 199.10, 106.60)","(82.00, 206.20, 113.94)","(82.65, 196.66, 103.99)","(1.25, 3.55, 179.85)","(3.11, 3.56, 180.65)","(297.28, 8.80, 174.06)","(0.94, 3.51, 180.42)","(3.02, 3.44, 179.80)","(297.48, 358.05, 186.44)","(70.17, 114.44, 202.27)","(52.64, 103.15, 192.23)","(34.66, 98.52, 188.99)","(82.61, 182.03, 268.66)","(82.61, 182.03, 268.66)","(82.61, 182.03, 268.66)","(353.39, 92.52, 187.43)","(285.05, 302.18, 330.34)","(19.48, 270.75, 352.16)","(70.36, 114.68, 202.49)","(53.04, 103.29, 192.34)","(35.27, 98.64, 189.06)","(53.33, 146.19, 204.40)","(44.77, 125.00, 197.52)","(43.40, 108.82, 213.79)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(82.65, 196.66, 103.99)","(348.31, 274.04, 172.72)","(292.87, 75.30, 18.63)","(31.51, 96.95, 8.37)","(46.80, 216.61, 157.12)","(30.71, 245.28, 152.20)","(31.74, 268.41, 118.04)",
"(0.03, 3.55, 0.04)","(7.04, 1.86, 359.31)","(0.96, 2.07, 359.13)","(82.07, 183.94, 271.45)","(82.56, 193.02, 280.50)","(82.67, 181.69, 268.34)","(82.21, 199.01, 106.53)","(82.00, 206.04, 113.79)","(82.63, 196.32, 103.65)","(1.26, 3.55, 179.85)","(3.11, 3.54, 180.65)","(297.28, 8.79, 174.06)","(0.94, 3.49, 180.42)","(3.03, 3.43, 179.80)","(297.48, 358.05, 186.44)","(70.16, 114.24, 202.07)","(52.61, 103.05, 192.12)","(34.62, 98.46, 188.92)","(82.67, 181.69, 268.34)","(82.67, 181.69, 268.34)","(82.67, 181.69, 268.34)","(353.35, 92.51, 187.38)","(285.06, 301.91, 330.61)","(19.52, 270.75, 352.22)","(70.35, 114.47, 202.28)","(53.01, 103.19, 192.24)","(35.24, 98.58, 188.98)","(53.35, 146.09, 204.28)","(44.77, 124.91, 197.42)","(43.38, 108.74, 213.70)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(82.63, 196.32, 103.65)","(348.34, 274.04, 172.69)","(292.84, 75.22, 18.72)","(31.47, 96.97, 8.40)","(46.80, 216.56, 157.05)","(30.74, 245.26, 152.15)","(31.78, 268.39, 118.00)",
"(0.04, 3.54, 0.04)","(7.00, 1.87, 359.33)","(0.94, 2.06, 359.14)","(82.08, 183.89, 271.41)","(82.56, 192.95, 280.44)","(82.66, 181.52, 268.17)","(82.20, 198.92, 106.44)","(81.99, 205.92, 113.67)","(82.62, 196.34, 103.68)","(1.26, 3.54, 179.85)","(3.11, 3.54, 180.66)","(297.27, 8.78, 174.07)","(0.95, 3.49, 180.43)","(3.03, 3.43, 179.80)","(297.48, 358.05, 186.44)","(70.13, 114.23, 202.07)","(52.58, 103.05, 192.13)","(34.60, 98.46, 188.92)","(82.66, 181.52, 268.17)","(82.66, 181.52, 268.17)","(82.66, 181.52, 268.17)","(353.33, 92.50, 187.39)","(285.08, 301.89, 330.62)","(19.54, 270.74, 352.21)","(70.32, 114.46, 202.28)","(52.99, 103.19, 192.25)","(35.21, 98.57, 188.99)","(53.33, 146.06, 204.26)","(44.75, 124.90, 197.41)","(43.35, 108.74, 213.70)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(82.62, 196.34, 103.68)","(348.34, 274.04, 172.67)","(292.85, 75.18, 18.76)","(31.48, 96.97, 8.42)","(46.78, 216.55, 157.05)","(30.72, 245.24, 152.13)","(31.77, 268.37, 117.98)",
"(0.04, 3.55, 0.05)","(7.00, 1.84, 359.31)","(0.96, 2.08, 359.15)","(82.06, 183.83, 271.33)","(82.55, 192.85, 280.33)","(82.65, 181.38, 268.02)","(82.19, 198.89, 106.39)","(81.98, 205.97, 113.71)","(82.60, 196.43, 103.76)","(1.26, 3.55, 179.85)","(3.10, 3.54, 180.66)","(297.26, 8.78, 174.07)","(0.94, 3.49, 180.43)","(3.02, 3.43, 179.80)","(297.48, 358.05, 186.44)","(70.11, 114.25, 202.08)","(52.56, 103.07, 192.14)","(34.58, 98.47, 188.93)","(82.65, 181.38, 268.02)","(82.65, 181.38, 268.02)","(82.65, 181.38, 268.02)","(353.31, 92.51, 187.40)","(285.11, 301.90, 330.62)","(19.56, 270.75, 352.20)","(70.30, 114.48, 202.29)","(52.97, 103.21, 192.26)","(35.19, 98.59, 189.00)","(53.31, 146.06, 204.25)","(44.72, 124.91, 197.41)","(43.33, 108.75, 213.71)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(82.60, 196.43, 103.76)","(348.32, 274.05, 172.66)","(292.87, 75.16, 18.78)","(31.49, 96.99, 8.44)","(46.76, 216.56, 157.05)","(30.70, 245.24, 152.13)","(31.75, 268.37, 117.97)",
"(0.04, 3.55, 0.05)","(9.29, 1.37, 359.39)","(0.97, 2.07, 359.16)","(82.03, 183.71, 271.22)","(82.52, 192.71, 280.18)","(82.58, 181.43, 268.08)","(82.16, 198.83, 106.33)","(81.93, 205.85, 113.59)","(82.53, 196.34, 103.67)","(1.26, 3.54, 179.86)","(3.10, 3.54, 180.67)","(297.26, 8.76, 174.09)","(0.94, 3.49, 180.43)","(3.03, 3.43, 179.81)","(297.48, 358.05, 186.44)","(70.09, 114.42, 202.27)","(52.56, 103.15, 192.26)","(34.58, 98.51, 189.02)","(82.58, 181.43, 268.08)","(82.58, 181.43, 268.08)","(82.58, 181.43, 268.08)","(353.32, 92.49, 187.47)","(285.14, 302.12, 330.38)","(19.55, 270.71, 352.13)","(70.28, 114.66, 202.49)","(52.96, 103.29, 192.37)","(35.19, 98.63, 189.09)","(53.26, 146.11, 204.32)","(44.69, 124.96, 197.50)","(43.32, 108.81, 213.80)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(82.53, 196.34, 103.67)","(348.32, 274.07, 172.59)","(292.90, 75.00, 18.95)","(31.49, 97.03, 8.52)","(46.70, 216.52, 157.00)","(30.66, 245.21, 152.06)","(31.74, 268.33, 117.88)",
"(0.04, 3.53, 0.06)","(9.62, 1.36, 359.40)","(1.02, 2.06, 359.17)","(81.99, 183.67, 271.19)","(82.48, 192.73, 280.22)","(82.55, 181.24, 267.90)","(82.12, 198.66, 106.19)","(81.90, 205.75, 113.51)","(82.58, 196.11, 103.45)","(1.26, 3.53, 179.86)","(3.10, 3.53, 180.67)","(297.26, 8.72, 174.12)","(0.95, 3.48, 180.44)","(3.03, 3.41, 179.82)","(297.48, 358.05, 186.44)","(70.06, 114.47, 202.34)","(52.53, 103.18, 192.30)","(34.55, 98.52, 189.06)","(82.55, 181.24, 267.90)","(82.55, 181.24, 267.90)","(82.55, 181.24, 267.90)","(353.29, 92.48, 187.50)","(285.17, 302.18, 330.31)","(19.58, 270.69, 352.09)","(70.25, 114.71, 202.55)","(52.93, 103.32, 192.42)","(35.16, 98.64, 189.12)","(53.22, 146.10, 204.32)","(44.65, 124.97, 197.52)","(43.28, 108.82, 213.84)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(82.58, 196.11, 103.45)","(348.36, 274.04, 172.64)","(292.84, 75.07, 18.86)","(31.45, 96.99, 8.46)","(46.76, 216.50, 156.99)","(30.72, 245.21, 152.09)","(31.79, 268.34, 117.94)",
"(0.06, 3.52, 0.08)","(8.99, 1.43, 359.56)","(1.04, 2.03, 359.18)","(81.95, 183.48, 271.03)","(82.46, 192.59, 280.10)","(82.51, 180.94, 267.62)","(82.11, 198.51, 106.05)","(81.88, 205.53, 113.31)","(82.51, 195.90, 103.25)","(1.27, 3.52, 179.87)","(3.10, 3.51, 180.68)","(297.26, 8.71, 174.12)","(0.96, 3.46, 180.45)","(3.04, 3.40, 179.82)","(297.48, 358.05, 186.44)","(70.01, 114.50, 202.40)","(52.48, 103.19, 192.35)","(34.51, 98.52, 189.10)","(82.51, 180.94, 267.62)","(82.51, 180.94, 267.62)","(82.51, 180.94, 267.62)","(353.25, 92.45, 187.54)","(285.22, 302.20, 330.26)","(19.61, 270.65, 352.05)","(70.20, 114.74, 202.61)","(52.89, 103.34, 192.47)","(35.12, 98.64, 189.16)","(53.16, 146.07, 204.31)","(44.60, 124.95, 197.53)","(43.24, 108.82, 213.87)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(82.51, 195.90, 103.25)","(348.37, 274.04, 172.55)","(292.86, 74.86, 19.07)","(31.44, 97.02, 8.56)","(46.70, 216.43, 156.91)","(30.69, 245.15, 152.00)","(31.79, 268.27, 117.84)",
"(0.09, 3.49, 0.10)","(9.40, 1.28, 359.65)","(1.08, 2.00, 359.19)","(81.93, 183.29, 270.86)","(82.43, 192.29, 279.82)","(82.46, 180.67, 267.38)","(82.07, 198.31, 105.88)","(81.86, 205.33, 113.13)","(82.52, 195.77, 103.15)","(1.26, 3.49, 179.87)","(3.09, 3.49, 180.68)","(297.25, 8.67, 174.14)","(0.96, 3.44, 180.45)","(3.05, 3.37, 179.83)","(297.48, 358.05, 186.44)","(69.96, 114.58, 202.50)","(52.44, 103.22, 192.42)","(34.47, 98.53, 189.15)","(82.46, 180.67, 267.38)","(82.46, 180.67, 267.38)","(82.46, 180.67, 267.38)","(353.22, 92.41, 187.59)","(285.28, 302.28, 330.15)","(19.64, 270.61, 352.00)","(70.15, 114.81, 202.72)","(52.84, 103.37, 192.54)","(35.08, 98.65, 189.22)","(53.10, 146.05, 204.32)","(44.55, 124.95, 197.57)","(43.19, 108.83, 213.93)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(82.52, 195.77, 103.15)","(348.38, 274.02, 172.56)","(292.85, 74.84, 19.07)","(31.43, 96.99, 8.55)","(46.71, 216.39, 156.90)","(30.71, 245.13, 151.99)","(31.80, 268.25, 117.85)",
"(0.12, 3.48, 0.12)","(9.33, 1.01, 359.49)","(1.11, 2.00, 359.21)","(81.89, 183.16, 270.73)","(82.38, 192.10, 279.63)","(82.45, 180.69, 267.41)","(82.04, 198.23, 105.80)","(81.83, 205.31, 113.12)","(82.44, 195.72, 103.09)","(1.26, 3.49, 179.87)","(3.08, 3.49, 180.68)","(297.24, 8.67, 174.14)","(0.97, 3.43, 180.45)","(3.05, 3.37, 179.82)","(297.48, 358.05, 186.44)","(69.96, 114.60, 202.53)","(52.44, 103.23, 192.44)","(34.47, 98.53, 189.17)","(82.45, 180.69, 267.41)","(82.45, 180.69, 267.41)","(82.45, 180.69, 267.41)","(353.22, 92.41, 187.60)","(285.28, 302.31, 330.12)","(19.64, 270.60, 351.99)","(70.15, 114.83, 202.75)","(52.85, 103.38, 192.56)","(35.09, 98.65, 189.23)","(53.10, 146.05, 204.33)","(44.54, 124.96, 197.58)","(43.19, 108.84, 213.94)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(82.44, 195.72, 103.09)","(348.38, 274.04, 172.49)","(292.88, 74.69, 19.24)","(31.43, 97.04, 8.63)","(46.65, 216.36, 156.85)","(30.67, 245.09, 151.93)","(31.79, 268.21, 117.76)",
"(0.12, 3.48, 0.11)","(7.25, 1.53, 359.72)","(1.12, 2.00, 359.20)","(81.87, 183.16, 270.73)","(82.38, 192.17, 279.70)","(82.53, 181.16, 267.87)","(82.00, 198.22, 105.78)","(81.79, 205.25, 113.05)","(82.39, 195.76, 103.14)","(1.26, 3.49, 179.87)","(3.09, 3.49, 180.69)","(297.24, 8.63, 174.18)","(0.97, 3.43, 180.46)","(3.05, 3.37, 179.83)","(297.48, 358.05, 186.44)","(70.04, 114.46, 202.38)","(52.52, 103.15, 192.33)","(34.54, 98.48, 189.08)","(82.53, 181.16, 267.87)","(82.53, 181.16, 267.87)","(82.53, 181.16, 267.87)","(353.29, 92.42, 187.52)","(285.19, 302.18, 330.26)","(19.58, 270.63, 352.07)","(70.24, 114.70, 202.60)","(52.92, 103.29, 192.45)","(35.16, 98.60, 189.15)","(53.20, 146.06, 204.34)","(44.64, 124.93, 197.54)","(43.28, 108.78, 213.86)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(82.39, 195.76, 103.14)","(348.36, 274.05, 172.43)","(292.91, 74.59, 19.35)","(31.44, 97.07, 8.69)","(46.59, 216.35, 156.83)","(30.63, 245.07, 151.88)","(31.77, 268.18, 117.70)",
"(0.14, 3.49, 0.11)","(7.35, 1.53, 359.74)","(1.14, 2.02, 359.21)","(81.87, 183.25, 270.80)","(82.38, 192.27, 279.78)","(82.53, 180.99, 267.68)","(82.00, 198.19, 105.74)","(81.78, 205.21, 112.99)","(82.42, 195.73, 103.09)","(1.27, 3.49, 179.88)","(3.08, 3.49, 180.70)","(297.24, 8.61, 174.20)","(0.97, 3.44, 180.47)","(3.05, 3.37, 179.84)","(297.48, 358.05, 186.44)","(70.02, 114.45, 202.35)","(52.49, 103.15, 192.32)","(34.52, 98.49, 189.07)","(82.53, 180.99, 267.68)","(82.53, 180.99, 267.68)","(82.53, 180.99, 267.68)","(353.26, 92.44, 187.52)","(285.21, 302.14, 330.31)","(19.60, 270.65, 352.07)","(70.21, 114.68, 202.57)","(52.90, 103.30, 192.44)","(35.13, 98.61, 189.14)","(53.18, 146.05, 204.30)","(44.62, 124.93, 197.52)","(43.25, 108.79, 213.85)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(82.42, 195.73, 103.09)","(348.37, 274.06, 172.46)","(292.89, 74.66, 19.29)","(31.43, 97.07, 8.66)","(46.63, 216.37, 156.84)","(30.65, 245.10, 151.90)","(31.78, 268.22, 117.74)",
"(0.15, 3.48, 0.11)","(9.40, 0.99, 359.37)","(1.14, 2.01, 359.22)","(81.86, 183.16, 270.72)","(82.37, 192.16, 279.68)","(82.39, 180.82, 267.52)","(82.00, 198.12, 105.68)","(81.78, 205.14, 112.93)","(82.43, 195.91, 103.28)","(1.27, 3.49, 179.88)","(3.07, 3.49, 180.72)","(297.23, 8.56, 174.25)","(0.97, 3.43, 180.48)","(3.05, 3.37, 179.86)","(297.48, 358.05, 186.44)","(69.95, 114.77, 202.70)","(52.44, 103.32, 192.54)","(34.48, 98.59, 189.24)","(82.39, 180.82, 267.52)","(82.39, 180.82, 267.52)","(82.39, 180.82, 267.52)","(353.24, 92.42, 187.66)","(285.30, 302.53, 329.90)","(19.62, 270.60, 351.93)","(70.14, 115.01, 202.92)","(52.85, 103.47, 192.65)","(35.09, 98.71, 189.31)","(53.06, 146.13, 204.41)","(44.52, 125.03, 197.66)","(43.19, 108.91, 214.02)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(82.43, 195.91, 103.28)","(348.35, 274.05, 172.47)","(292.91, 74.70, 19.24)","(31.46, 97.06, 8.65)","(46.62, 216.39, 156.88)","(30.64, 245.11, 151.93)","(31.76, 268.22, 117.75)",
"(0.16, 3.47, 0.12)","(9.32, 1.00, 359.34)","(1.16, 2.01, 359.22)","(81.84, 183.11, 270.67)","(82.34, 192.06, 279.58)","(82.43, 180.76, 267.49)","(81.99, 198.11, 105.66)","(81.79, 205.20, 112.99)","(82.43, 195.78, 103.16)","(1.28, 3.48, 179.89)","(3.06, 3.49, 180.73)","(297.23, 8.52, 174.29)","(0.97, 3.43, 180.48)","(3.06, 3.37, 179.87)","(297.48, 358.05, 186.44)","(69.96, 114.65, 202.59)","(52.45, 103.25, 192.47)","(34.48, 98.53, 189.19)","(82.43, 180.76, 267.49)","(82.43, 180.76, 267.49)","(82.43, 180.76, 267.49)","(353.23, 92.40, 187.62)","(285.28, 302.38, 330.03)","(19.63, 270.59, 351.97)","(70.15, 114.88, 202.81)","(52.85, 103.40, 192.59)","(35.09, 98.65, 189.26)","(53.09, 146.07, 204.36)","(44.54, 124.97, 197.61)","(43.20, 108.85, 213.97)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(82.43, 195.78, 103.16)","(348.37, 274.04, 172.48)","(292.89, 74.68, 19.25)","(31.44, 97.05, 8.65)","(46.63, 216.37, 156.86)","(30.65, 245.09, 151.92)","(31.78, 268.21, 117.75)",
"(0.18, 3.44, 0.14)","(9.34, 0.93, 359.40)","(1.17, 1.96, 359.23)","(81.82, 183.02, 270.62)","(82.33, 192.01, 279.57)","(82.40, 180.86, 267.63)","(81.97, 198.02, 105.62)","(81.74, 205.07, 112.91)","(82.37, 195.54, 102.96)","(1.28, 3.46, 179.90)","(3.06, 3.47, 180.74)","(297.22, 8.45, 174.35)","(0.98, 3.40, 180.51)","(3.06, 3.34, 179.89)","(297.48, 358.05, 186.44)","(69.97, 114.69, 202.68)","(52.46, 103.24, 192.52)","(34.50, 98.51, 189.22)","(82.40, 180.86, 267.63)","(82.40, 180.86, 267.63)","(82.40, 180.86, 267.63)","(353.25, 92.35, 187.64)","(285.28, 302.46, 329.91)","(19.61, 270.53, 351.94)","(70.16, 114.93, 202.90)","(52.86, 103.39, 192.64)","(35.11, 98.63, 189.29)","(53.08, 146.07, 204.41)","(44.54, 124.96, 197.66)","(43.21, 108.83, 214.01)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(82.37, 195.54, 102.96)","(348.38, 274.01, 172.41)","(292.90, 74.48, 19.42)","(31.42, 97.05, 8.72)","(46.58, 216.28, 156.79)","(30.63, 245.01, 151.85)","(31.78, 268.12, 117.67)",
"(0.19, 3.41, 0.16)","(9.23, 1.06, 359.37)","(1.21, 1.93, 359.25)","(81.80, 182.96, 270.60)","(82.30, 191.96, 279.56)","(82.33, 180.34, 267.13)","(81.94, 197.88, 105.51)","(81.72, 204.92, 112.78)","(82.37, 195.20, 102.65)","(1.27, 3.43, 179.91)","(3.04, 3.44, 180.75)","(297.20, 8.40, 174.36)","(0.98, 3.37, 180.52)","(3.06, 3.31, 179.89)","(297.48, 358.05, 186.44)","(69.88, 114.76, 202.79)","(52.38, 103.28, 192.61)","(34.42, 98.51, 189.30)","(82.33, 180.34, 267.13)","(82.33, 180.34, 267.13)","(82.33, 180.34, 267.13)","(353.18, 92.31, 187.71)","(285.37, 302.51, 329.82)","(19.67, 270.47, 351.86)","(70.07, 114.99, 203.01)","(52.79, 103.43, 192.73)","(35.04, 98.64, 189.37)","(52.98, 146.01, 204.39)","(44.45, 124.94, 197.69)","(43.12, 108.84, 214.08)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(82.37, 195.20, 102.65)","(348.42, 273.98, 172.40)","(292.87, 74.39, 19.49)","(31.38, 97.02, 8.73)","(46.59, 216.20, 156.73)","(30.66, 244.96, 151.81)","(31.82, 268.08, 117.65)",
