Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,LeftShoulder,RightUpperArm,RightForeArm,RightHand,RightShoulder,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.02118, 0.00014, -0.00543, 0.99723)","(-0.00241, 0.00020, -0.02744, 0.99709)","(-0.26013, -0.04880, 0.03712, 0.96362)","(-0.03699, 0.65338, -0.09061, 0.74642)","(-0.25949, 0.76158, -0.18061, 0.55794)","(0.46773, -0.76928, -0.34821, -0.24899)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10056, -0.44672, -0.37004, 0.80464)","(-0.16436, -0.83378, -0.19790, 0.48256)","(-0.34153, -0.74676, -0.46744, 0.31754)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00646, -0.09171, -0.00343, 0.99321)","(0.00011, -0.02715, -0.00414, 0.99709)","(-0.01626, -0.07077, 0.01494, 0.99471)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00097, -0.03926, -0.00627, 0.99668)","(0.00858, -0.05412, -0.00374, 0.99596)",
"(0.02097, 0.00020, -0.00545, 0.99724)","(-0.00230, 0.00026, -0.02735, 0.99709)","(-0.26469, -0.04780, 0.03817, 0.96239)","(-0.03706, 0.65307, -0.09059, 0.74669)","(-0.25947, 0.76142, -0.18064, 0.55815)","(0.46790, -0.76919, -0.34834, -0.24874)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10082, -0.44676, -0.37056, 0.80434)","(-0.16430, -0.83393, -0.19807, 0.48224)","(-0.34154, -0.74672, -0.46747, 0.31756)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00645, -0.09191, -0.00350, 0.99319)","(0.00014, -0.02722, -0.00419, 0.99709)","(-0.01632, -0.07077, 0.01501, 0.99471)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00087, -0.03941, -0.00627, 0.99667)","(0.00857, -0.05412, -0.00373, 0.99596)",
"(0.02096, 0.00023, -0.00537, 0.99724)","(-0.00216, 0.00027, -0.02729, 0.99710)","(-0.26562, -0.04863, 0.03805, 0.96210)","(-0.03697, 0.65271, -0.09076, 0.74699)","(-0.25983, 0.76150, -0.18043, 0.55795)","(0.46802, -0.76917, -0.34827, -0.24870)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10128, -0.44690, -0.37123, 0.80390)","(-0.16444, -0.83406, -0.19816, 0.48194)","(-0.34161, -0.74679, -0.46758, 0.31718)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00634, -0.09216, -0.00372, 0.99317)","(0.00006, -0.02750, -0.00424, 0.99708)","(-0.01641, -0.07078, 0.01509, 0.99470)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00084, -0.03946, -0.00633, 0.99667)","(0.00857, -0.05412, -0.00372, 0.99596)",
"(0.02091, 0.00015, -0.00533, 0.99724)","(-0.00197, 0.00027, -0.02729, 0.99710)","(-0.25682, -0.04975, 0.03611, 0.96450)","(-0.03661, 0.65237, -0.09075, 0.74731)","(-0.26014, 0.76148, -0.18051, 0.55780)","(0.46799, -0.76931, -0.34825, -0.24832)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10147, -0.44689, -0.37206, 0.80349)","(-0.16444, -0.83426, -0.19835, 0.48152)","(-0.34172, -0.74680, -0.46763, 0.31696)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00627, -0.09229, -0.00382, 0.99316)","(0.00000, -0.02785, -0.00428, 0.99707)","(-0.01644, -0.07078, 0.01516, 0.99470)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00070, -0.03934, -0.00651, 0.99667)","(0.00858, -0.05412, -0.00371, 0.99596)",
"(0.02064, 0.00015, -0.00532, 0.99724)","(-0.00187, 0.00028, -0.02719, 0.99710)","(-0.26334, -0.04923, 0.03738, 0.96272)","(-0.03660, 0.65200, -0.09076, 0.74764)","(-0.25966, 0.76140, -0.18120, 0.55791)","(0.46728, -0.77001, -0.34801, -0.24787)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10200, -0.44702, -0.37283, 0.80300)","(-0.16395, -0.83449, -0.19839, 0.48127)","(-0.34197, -0.74677, -0.46759, 0.31684)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00618, -0.09316, -0.00377, 0.99308)","(0.00005, -0.02814, -0.00435, 0.99706)","(-0.01648, -0.07078, 0.01525, 0.99470)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00065, -0.03912, -0.00652, 0.99668)","(0.00857, -0.05412, -0.00370, 0.99596)",
"(0.02068, 0.00018, -0.00534, 0.99724)","(-0.00191, 0.00029, -0.02723, 0.99710)","(-0.25641, -0.05038, 0.03682, 0.96455)","(-0.03627, 0.65191, -0.09132, 0.74766)","(-0.25929, 0.76133, -0.18160, 0.55805)","(0.46696, -0.77027, -0.34783, -0.24791)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10244, -0.44722, -0.37334, 0.80259)","(-0.16366, -0.83456, -0.19852, 0.48119)","(-0.34193, -0.74681, -0.46766, 0.31667)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00615, -0.09329, -0.00372, 0.99307)","(0.00001, -0.02829, -0.00441, 0.99706)","(-0.01659, -0.07078, 0.01533, 0.99470)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00062, -0.03926, -0.00641, 0.99668)","(0.00857, -0.05412, -0.00369, 0.99596)",
"(0.02068, 0.00018, -0.00533, 0.99724)","(-0.00190, 0.00039, -0.02727, 0.99710)","(-0.26097, -0.04988, 0.03789, 0.96331)","(-0.03640, 0.65195, -0.09128, 0.74763)","(-0.25918, 0.76140, -0.18181, 0.55794)","(0.46669, -0.77064, -0.34765, -0.24751)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10273, -0.44715, -0.37402, 0.80227)","(-0.16363, -0.83446, -0.19890, 0.48121)","(-0.34195, -0.74681, -0.46766, 0.31665)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00610, -0.09334, -0.00378, 0.99306)","(-0.00001, -0.02857, -0.00442, 0.99705)","(-0.01666, -0.07078, 0.01540, 0.99469)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00054, -0.03934, -0.00641, 0.99667)","(0.00857, -0.05412, -0.00368, 0.99596)",
"(0.02052, 0.00033, -0.00532, 0.99725)","(-0.00181, 0.00073, -0.02729, 0.99710)","(-0.26093, -0.05007, 0.03830, 0.96330)","(-0.03658, 0.65202, -0.09094, 0.74759)","(-0.25952, 0.76152, -0.18147, 0.55772)","(0.46640, -0.77094, -0.34760, -0.24720)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10252, -0.44680, -0.37479, 0.80214)","(-0.16343, -0.83443, -0.19887, 0.48135)","(-0.34205, -0.74679, -0.46761, 0.31666)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00611, -0.09349, -0.00397, 0.99305)","(-0.00003, -0.02870, -0.00441, 0.99705)","(-0.01669, -0.07078, 0.01547, 0.99469)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00044, -0.03916, -0.00651, 0.99668)","(0.00857, -0.05412, -0.00367, 0.99596)",
"(0.02032, 0.00064, -0.00540, 0.99725)","(-0.00176, 0.00122, -0.02731, 0.99710)","(-0.26409, -0.05085, 0.03832, 0.96240)","(-0.03632, 0.65203, -0.09089, 0.74761)","(-0.25956, 0.76137, -0.18164, 0.55786)","(0.46612, -0.77116, -0.34749, -0.24722)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10262, -0.44645, -0.37556, 0.80196)","(-0.16332, -0.83437, -0.19889, 0.48148)","(-0.34170, -0.74676, -0.46788, 0.31672)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00613, -0.09367, -0.00379, 0.99303)","(0.00013, -0.02874, -0.00436, 0.99705)","(-0.01673, -0.07079, 0.01558, 0.99469)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00031, -0.03895, -0.00650, 0.99669)","(0.00856, -0.05412, -0.00366, 0.99596)",
"(0.02030, 0.00091, -0.00539, 0.99725)","(-0.00177, 0.00162, -0.02726, 0.99710)","(-0.26486, -0.05095, 0.03808, 0.96219)","(-0.03638, 0.65194, -0.09123, 0.74764)","(-0.25901, 0.76134, -0.18193, 0.55806)","(0.46593, -0.77112, -0.34763, -0.24752)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.10302, -0.44620, -0.37597, 0.80185)","(-0.16328, -0.83437, -0.19868, 0.48158)","(-0.34138, -0.74683, -0.46810, 0.31656)","(0.00000, -0.02745, 0.00000, 0.99962)","(0.00619, -0.09363, -0.00388, 0.99303)","(0.00015, -0.02874, -0.00437, 0.99705)","(-0.01676, -0.07079, 0.01565, 0.99469)","(0.00000, -0.02733, 0.00000, 0.99710)","(-0.00016, -0.03896, -0.00645, 0.99669)","(0.00856, -0.05412, -0.00365, 0.99596)",
