Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,LeftShoulder,RightUpperArm,RightForeArm,RightHand,RightShoulder,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.03228, 0.03491, -0.01719, 0.99619)","(0.09512, -0.04666, -0.06604, 0.98961)","(-0.23142, 0.02199, -0.00117, 0.97260)","(-0.06476, 0.65263, -0.10267, 0.74360)","(-0.29250, 0.80080, -0.10446, 0.50224)","(0.49567, -0.72287, -0.43656, -0.18606)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14439, -0.65238, -0.38732, 0.62924)","(-0.25037, -0.82692, -0.28639, 0.40703)","(-0.34771, -0.71818, -0.49978, 0.32698)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02032, 0.14463, -0.02705, 0.98633)","(-0.02230, 0.25104, -0.03267, 0.96449)","(-0.00619, 0.11902, -0.02111, 0.99009)","(-0.00617, 0.14365, 0.01791, 0.98687)","(-0.02221, 0.18153, 0.02522, 0.98021)","(0.00690, -0.10389, -0.01659, 0.99187)",
"(0.03205, 0.03502, -0.01719, 0.99619)","(0.09526, -0.04669, -0.06611, 0.98959)","(-0.24336, 0.02077, -0.00529, 0.96970)","(-0.06468, 0.65256, -0.10295, 0.74363)","(-0.29249, 0.80071, -0.10468, 0.50235)","(0.49582, -0.72280, -0.43651, -0.18601)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14448, -0.65292, -0.38724, 0.62871)","(-0.25036, -0.82689, -0.28660, 0.40697)","(-0.34771, -0.71805, -0.49971, 0.32739)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02055, 0.14532, -0.02701, 0.98623)","(-0.02253, 0.25150, -0.03264, 0.96437)","(-0.00617, 0.11907, -0.02109, 0.99008)","(-0.00645, 0.14326, 0.01794, 0.98693)","(-0.02240, 0.18150, 0.02529, 0.98021)","(0.00694, -0.10396, -0.01659, 0.99187)",
"(0.03189, 0.03503, -0.01705, 0.99620)","(0.09537, -0.04681, -0.06616, 0.98958)","(-0.22970, 0.02004, -0.00659, 0.97303)","(-0.06408, 0.65248, -0.10295, 0.74376)","(-0.29223, 0.80071, -0.10474, 0.50249)","(0.49590, -0.72273, -0.43658, -0.18593)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14456, -0.65319, -0.38721, 0.62841)","(-0.25006, -0.82699, -0.28664, 0.40692)","(-0.34782, -0.71793, -0.49965, 0.32762)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02054, 0.14519, -0.02702, 0.98624)","(-0.02253, 0.25166, -0.03259, 0.96433)","(-0.00617, 0.11912, -0.02111, 0.99008)","(-0.00643, 0.14364, 0.01799, 0.98687)","(-0.02241, 0.18166, 0.02527, 0.98018)","(0.00694, -0.10403, -0.01660, 0.99186)",
"(0.03172, 0.03503, -0.01702, 0.99620)","(0.09532, -0.04703, -0.06608, 0.98957)","(-0.24267, 0.02401, 0.00135, 0.96981)","(-0.06448, 0.65268, -0.10229, 0.74364)","(-0.29214, 0.80065, -0.10454, 0.50269)","(0.49597, -0.72261, -0.43667, -0.18599)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14478, -0.65331, -0.38713, 0.62829)","(-0.24939, -0.82721, -0.28662, 0.40690)","(-0.34774, -0.71787, -0.49996, 0.32736)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02073, 0.14521, -0.02690, 0.98624)","(-0.02274, 0.25188, -0.03267, 0.96426)","(-0.00616, 0.11916, -0.02112, 0.99007)","(-0.00657, 0.14408, 0.01814, 0.98680)","(-0.02255, 0.18197, 0.02541, 0.98011)","(0.00693, -0.10413, -0.01662, 0.99185)",
"(0.03166, 0.03504, -0.01700, 0.99621)","(0.09530, -0.04724, -0.06597, 0.98957)","(-0.23805, 0.02641, -0.00503, 0.97088)","(-0.06530, 0.65283, -0.10157, 0.74353)","(-0.29217, 0.80076, -0.10386, 0.50262)","(0.49600, -0.72247, -0.43676, -0.18625)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14486, -0.65341, -0.38703, 0.62823)","(-0.24911, -0.82727, -0.28695, 0.40671)","(-0.34757, -0.71785, -0.50029, 0.32707)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02080, 0.14581, -0.02683, 0.98615)","(-0.02295, 0.25220, -0.03285, 0.96417)","(-0.00615, 0.11920, -0.02113, 0.99007)","(-0.00683, 0.14398, 0.01818, 0.98682)","(-0.02288, 0.18204, 0.02562, 0.98009)","(0.00692, -0.10421, -0.01664, 0.99184)",
"(0.03147, 0.03505, -0.01692, 0.99621)","(0.09541, -0.04731, -0.06590, 0.98956)","(-0.23754, 0.02354, -0.00801, 0.97106)","(-0.06487, 0.65281, -0.10193, 0.74354)","(-0.29247, 0.80072, -0.10334, 0.50263)","(0.49600, -0.72240, -0.43682, -0.18638)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14557, -0.65332, -0.38623, 0.62865)","(-0.24913, -0.82731, -0.28714, 0.40648)","(-0.34763, -0.71776, -0.50037, 0.32708)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02078, 0.14601, -0.02692, 0.98612)","(-0.02302, 0.25238, -0.03296, 0.96411)","(-0.00614, 0.11924, -0.02112, 0.99006)","(-0.00704, 0.14385, 0.01809, 0.98684)","(-0.02297, 0.18194, 0.02559, 0.98011)","(0.00691, -0.10429, -0.01666, 0.99183)",
"(0.03111, 0.03506, -0.01677, 0.99623)","(0.09577, -0.04727, -0.06596, 0.98953)","(-0.23760, 0.02746, -0.00600, 0.97096)","(-0.06473, 0.65270, -0.10196, 0.74364)","(-0.29275, 0.80062, -0.10334, 0.50262)","(0.49574, -0.72246, -0.43708, -0.18622)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14554, -0.65381, -0.38635, 0.62808)","(-0.24918, -0.82757, -0.28694, 0.40608)","(-0.34772, -0.71785, -0.50035, 0.32683)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02079, 0.14554, -0.02696, 0.98619)","(-0.02300, 0.25217, -0.03295, 0.96417)","(-0.00613, 0.11928, -0.02111, 0.99006)","(-0.00699, 0.14424, 0.01810, 0.98678)","(-0.02296, 0.18220, 0.02551, 0.98006)","(0.00690, -0.10440, -0.01669, 0.99182)",
"(0.03097, 0.03492, -0.01679, 0.99624)","(0.09589, -0.04729, -0.06594, 0.98952)","(-0.23857, 0.02787, -0.00350, 0.97072)","(-0.06514, 0.65259, -0.10174, 0.74373)","(-0.29297, 0.80054, -0.10317, 0.50267)","(0.49577, -0.72243, -0.43697, -0.18650)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14524, -0.65406, -0.38648, 0.62780)","(-0.24927, -0.82768, -0.28687, 0.40584)","(-0.34765, -0.71804, -0.50031, 0.32656)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02088, 0.14557, -0.02689, 0.98619)","(-0.02316, 0.25209, -0.03298, 0.96419)","(-0.00616, 0.11931, -0.02108, 0.99005)","(-0.00708, 0.14425, 0.01814, 0.98678)","(-0.02312, 0.18241, 0.02558, 0.98001)","(0.00689, -0.10449, -0.01672, 0.99181)",
"(0.03095, 0.03489, -0.01682, 0.99624)","(0.09591, -0.04738, -0.06601, 0.98951)","(-0.24117, 0.02563, -0.00148, 0.97014)","(-0.06483, 0.65265, -0.10234, 0.74362)","(-0.29300, 0.80044, -0.10353, 0.50272)","(0.49583, -0.72244, -0.43690, -0.18647)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14512, -0.65437, -0.38655, 0.62745)","(-0.24922, -0.82781, -0.28668, 0.40574)","(-0.34763, -0.71815, -0.50004, 0.32675)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02094, 0.14569, -0.02691, 0.98617)","(-0.02338, 0.25218, -0.03306, 0.96416)","(-0.00617, 0.11935, -0.02109, 0.99005)","(-0.00723, 0.14419, 0.01800, 0.98679)","(-0.02326, 0.18236, 0.02561, 0.98002)","(0.00689, -0.10458, -0.01674, 0.99180)",
"(0.03085, 0.03482, -0.01682, 0.99624)","(0.09596, -0.04741, -0.06610, 0.98949)","(-0.24114, 0.02549, -0.00189, 0.97015)","(-0.06446, 0.65246, -0.10271, 0.74378)","(-0.29300, 0.80049, -0.10383, 0.50258)","(0.49579, -0.72264, -0.43681, -0.18604)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14519, -0.65466, -0.38655, 0.62713)","(-0.24931, -0.82781, -0.28674, 0.40563)","(-0.34778, -0.71823, -0.49957, 0.32714)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02101, 0.14585, -0.02694, 0.98614)","(-0.02356, 0.25226, -0.03311, 0.96413)","(-0.00617, 0.11940, -0.02111, 0.99004)","(-0.00719, 0.14419, 0.01790, 0.98679)","(-0.02338, 0.18238, 0.02566, 0.98001)","(0.00688, -0.10467, -0.01677, 0.99179)",
"(0.03068, 0.03483, -0.01690, 0.99625)","(0.09606, -0.04732, -0.06623, 0.98948)","(-0.22863, 0.02371, -0.00764, 0.97320)","(-0.06481, 0.65241, -0.10279, 0.74377)","(-0.29328, 0.80045, -0.10393, 0.50246)","(0.49577, -0.72286, -0.43657, -0.18577)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14456, -0.65498, -0.38670, 0.62685)","(-0.24918, -0.82797, -0.28625, 0.40575)","(-0.34780, -0.71844, -0.49919, 0.32724)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02107, 0.14567, -0.02691, 0.98617)","(-0.02362, 0.25234, -0.03311, 0.96411)","(-0.00615, 0.11947, -0.02113, 0.99003)","(-0.00729, 0.14452, 0.01805, 0.98674)","(-0.02343, 0.18275, 0.02573, 0.97994)","(0.00687, -0.10477, -0.01679, 0.99178)",
"(0.03061, 0.03483, -0.01693, 0.99625)","(0.09595, -0.04734, -0.06633, 0.98948)","(-0.24212, 0.02484, -0.00256, 0.96993)","(-0.06476, 0.65246, -0.10302, 0.74371)","(-0.29343, 0.80040, -0.10394, 0.50246)","(0.49610, -0.72278, -0.43638, -0.18565)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14492, -0.65488, -0.38611, 0.62723)","(-0.24944, -0.82794, -0.28620, 0.40568)","(-0.34771, -0.71852, -0.49910, 0.32728)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02108, 0.14564, -0.02686, 0.98617)","(-0.02371, 0.25235, -0.03312, 0.96410)","(-0.00616, 0.11951, -0.02113, 0.99003)","(-0.00734, 0.14472, 0.01808, 0.98671)","(-0.02352, 0.18296, 0.02579, 0.97990)","(0.00686, -0.10484, -0.01680, 0.99177)",
"(0.03055, 0.03484, -0.01694, 0.99625)","(0.09591, -0.04723, -0.06642, 0.98949)","(-0.24041, 0.02481, -0.00558, 0.97034)","(-0.06485, 0.65246, -0.10306, 0.74369)","(-0.29372, 0.80043, -0.10371, 0.50227)","(0.49614, -0.72291, -0.43630, -0.18526)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14473, -0.65508, -0.38619, 0.62703)","(-0.24950, -0.82792, -0.28613, 0.40573)","(-0.34787, -0.71849, -0.49886, 0.32755)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02115, 0.14587, -0.02684, 0.98614)","(-0.02384, 0.25244, -0.03319, 0.96407)","(-0.00615, 0.11955, -0.02113, 0.99002)","(-0.00735, 0.14493, 0.01805, 0.98667)","(-0.02355, 0.18300, 0.02585, 0.97989)","(0.00685, -0.10489, -0.01681, 0.99177)",
"(0.03050, 0.03487, -0.01695, 0.99625)","(0.09595, -0.04709, -0.06647, 0.98949)","(-0.24285, 0.02403, -0.00260, 0.96976)","(-0.06518, 0.65246, -0.10290, 0.74369)","(-0.29409, 0.80040, -0.10340, 0.50217)","(0.49606, -0.72298, -0.43640, -0.18495)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14436, -0.65512, -0.38651, 0.62686)","(-0.24958, -0.82794, -0.28601, 0.40573)","(-0.34809, -0.71836, -0.49876, 0.32774)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02119, 0.14612, -0.02692, 0.98610)","(-0.02382, 0.25265, -0.03318, 0.96402)","(-0.00615, 0.11958, -0.02112, 0.99002)","(-0.00731, 0.14498, 0.01796, 0.98667)","(-0.02352, 0.18304, 0.02582, 0.97988)","(0.00684, -0.10494, -0.01681, 0.99176)",
"(0.03050, 0.03503, -0.01695, 0.99624)","(0.09590, -0.04698, -0.06651, 0.98949)","(-0.24289, 0.02413, -0.00243, 0.96975)","(-0.06493, 0.65253, -0.10312, 0.74361)","(-0.29419, 0.80037, -0.10347, 0.50214)","(0.49602, -0.72297, -0.43641, -0.18510)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14424, -0.65542, -0.38657, 0.62654)","(-0.24974, -0.82796, -0.28607, 0.40554)","(-0.34825, -0.71837, -0.49883, 0.32745)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02110, 0.14612, -0.02694, 0.98610)","(-0.02378, 0.25286, -0.03320, 0.96396)","(-0.00613, 0.11962, -0.02110, 0.99002)","(-0.00726, 0.14519, 0.01796, 0.98664)","(-0.02352, 0.18330, 0.02587, 0.97983)","(0.00683, -0.10498, -0.01681, 0.99176)",
"(0.03067, 0.03535, -0.01688, 0.99623)","(0.09570, -0.04687, -0.06660, 0.98951)","(-0.23107, 0.02254, -0.00484, 0.97266)","(-0.06498, 0.65257, -0.10317, 0.74356)","(-0.29430, 0.80042, -0.10337, 0.50201)","(0.49606, -0.72297, -0.43631, -0.18522)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14440, -0.65569, -0.38639, 0.62632)","(-0.24982, -0.82802, -0.28610, 0.40536)","(-0.34826, -0.71835, -0.49895, 0.32731)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02107, 0.14658, -0.02686, 0.98603)","(-0.02384, 0.25326, -0.03318, 0.96386)","(-0.00612, 0.11967, -0.02112, 0.99001)","(-0.00727, 0.14569, 0.01813, 0.98656)","(-0.02360, 0.18368, 0.02594, 0.97976)","(0.00682, -0.10504, -0.01681, 0.99175)",
"(0.03079, 0.03552, -0.01686, 0.99622)","(0.09571, -0.04687, -0.06668, 0.98950)","(-0.23905, 0.02248, -0.00915, 0.97070)","(-0.06525, 0.65253, -0.10304, 0.74359)","(-0.29443, 0.80047, -0.10320, 0.50189)","(0.49587, -0.72308, -0.43636, -0.18516)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14435, -0.65568, -0.38681, 0.62608)","(-0.24993, -0.82798, -0.28631, 0.40522)","(-0.34840, -0.71826, -0.49895, 0.32735)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02107, 0.14701, -0.02682, 0.98597)","(-0.02377, 0.25360, -0.03314, 0.96377)","(-0.00612, 0.11972, -0.02114, 0.99000)","(-0.00731, 0.14605, 0.01810, 0.98651)","(-0.02365, 0.18383, 0.02598, 0.97972)","(0.00682, -0.10507, -0.01681, 0.99175)",
"(0.03103, 0.03569, -0.01673, 0.99621)","(0.09579, -0.04679, -0.06676, 0.98950)","(-0.23905, 0.02483, -0.00757, 0.97066)","(-0.06504, 0.65237, -0.10345, 0.74370)","(-0.29446, 0.80048, -0.10323, 0.50185)","(0.49560, -0.72328, -0.43641, -0.18500)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14408, -0.65592, -0.38695, 0.62580)","(-0.25008, -0.82806, -0.28632, 0.40497)","(-0.34874, -0.71813, -0.49881, 0.32747)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02092, 0.14724, -0.02692, 0.98593)","(-0.02366, 0.25383, -0.03314, 0.96371)","(-0.00611, 0.11976, -0.02115, 0.99000)","(-0.00728, 0.14606, 0.01808, 0.98651)","(-0.02359, 0.18384, 0.02597, 0.97972)","(0.00681, -0.10508, -0.01680, 0.99175)",
"(0.03129, 0.03569, -0.01665, 0.99620)","(0.09589, -0.04680, -0.06673, 0.98949)","(-0.24164, 0.02578, -0.00362, 0.97002)","(-0.06475, 0.65239, -0.10365, 0.74367)","(-0.29448, 0.80047, -0.10336, 0.50183)","(0.49567, -0.72321, -0.43640, -0.18514)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14448, -0.65586, -0.38644, 0.62609)","(-0.25022, -0.82807, -0.28624, 0.40490)","(-0.34865, -0.71833, -0.49871, 0.32729)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02073, 0.14720, -0.02694, 0.98594)","(-0.02345, 0.25391, -0.03310, 0.96370)","(-0.00611, 0.11981, -0.02116, 0.98999)","(-0.00721, 0.14621, 0.01802, 0.98649)","(-0.02348, 0.18397, 0.02594, 0.97970)","(0.00680, -0.10509, -0.01678, 0.99175)",
"(0.03183, 0.03551, -0.01669, 0.99619)","(0.09603, -0.04682, -0.06673, 0.98947)","(-0.23870, 0.02782, -0.00550, 0.97068)","(-0.06499, 0.65235, -0.10369, 0.74368)","(-0.29470, 0.80052, -0.10322, 0.50165)","(0.49570, -0.72331, -0.43629, -0.18490)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14446, -0.65610, -0.38669, 0.62569)","(-0.25049, -0.82791, -0.28647, 0.40489)","(-0.34881, -0.71823, -0.49857, 0.32755)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02050, 0.14735, -0.02700, 0.98593)","(-0.02351, 0.25402, -0.03312, 0.96367)","(-0.00608, 0.11984, -0.02110, 0.98999)","(-0.00700, 0.14612, 0.01808, 0.98650)","(-0.02352, 0.18405, 0.02602, 0.97968)","(0.00679, -0.10513, -0.01677, 0.99174)",
"(0.03235, 0.03546, -0.01671, 0.99617)","(0.09638, -0.04685, -0.06676, 0.98944)","(-0.24376, 0.02350, -0.00090, 0.96955)","(-0.06488, 0.65212, -0.10369, 0.74390)","(-0.29482, 0.80051, -0.10321, 0.50158)","(0.49545, -0.72351, -0.43633, -0.18470)","(0.00000, 0.01982, 0.00000, 0.99980)","(0.14438, -0.65621, -0.38697, 0.62542)","(-0.25067, -0.82793, -0.28662, 0.40464)","(-0.34909, -0.71808, -0.49853, 0.32763)","(0.00000, 0.01982, 0.00000, 0.99980)","(-0.02043, 0.14734, -0.02707, 0.98593)","(-0.02350, 0.25421, -0.03318, 0.96362)","(-0.00607, 0.11987, -0.02107, 0.98999)","(-0.00691, 0.14597, 0.01804, 0.98652)","(-0.02345, 0.18394, 0.02596, 0.97971)","(0.00690, -0.10514, -0.01674, 0.99174)",
