Hips,Spine1,Head,LeftArm,LeftForeArm,LeftHand,RightArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot,LeftHandIndex1,LeftHandIndex2,LeftHandIndex3,LeftHandMiddle1,LeftHandMiddle2,LeftHandMiddle3,LeftHandPinky1,LeftHandPinky2,LeftHandPinky3,LeftHandRing1,LeftHandRing2,LeftHandRing3,LeftHandThumb1,LeftHandThumb2,LeftHandThumb3,RightHandIndex1,RightHandIndex2,RightHandIndex3,RightHandMiddle1,RightHandMiddle2,RightHandMiddle3,RightHandPinky1,RightHandPinky2,RightHandPinky3,RightHandRing1,RightHandRing2,RightHandRing3,RightHandThumb1,RightHandThumb2,RightHandThumb3
"(29.36, 355.68, 359.23)","(352.96, 359.80, 1.65)","(28.10, 359.92, 356.59)","(40.89, 149.82, 165.65)","(48.89, 110.59, 104.47)","(359.02, 144.37, 82.50)","(22.01, 212.62, 186.41)","(32.75, 238.58, 237.80)","(358.88, 243.17, 264.01)","(357.90, 1.40, 169.71)","(0.98, 7.80, 169.98)","(298.06, 16.12, 173.71)","(2.09, 1.66, 192.21)","(359.03, 351.98, 190.63)","(299.22, 338.58, 187.41)","(7.37, 228.81, 88.30)","(2.37, 313.67, 97.19)","(353.07, 37.94, 93.05)","(6.01, 204.19, 85.39)","(6.97, 264.73, 92.94)","(0.94, 324.74, 97.51)","(3.75, 181.34, 83.42)","(6.96, 218.63, 87.03)","(7.33, 256.18, 91.87)","(6.50, 210.85, 86.12)","(6.11, 278.08, 94.47)","(358.33, 344.49, 97.38)","(26.24, 164.00, 55.29)","(21.88, 186.46, 79.88)","(8.50, 193.74, 117.33)","(353.91, 161.51, 270.24)","(359.34, 79.91, 276.06)","(5.90, 358.44, 271.55)","(353.95, 170.76, 269.26)","(357.47, 98.20, 275.55)","(4.51, 26.10, 274.10)","(354.08, 177.61, 268.54)","(356.23, 111.80, 274.80)","(2.80, 46.51, 275.42)","(353.93, 168.66, 269.48)","(357.88, 94.04, 275.72)","(4.93, 19.83, 273.59)","(29.09, 214.97, 293.99)","(15.05, 180.16, 247.95)","(349.60, 181.46, 188.67)"
